Id,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,Heating,CentralAir,Electrical,TotRmsAbvGrd,FireplaceQu,ScreenPorch,YrSold,SalePrice
1058,60,RL,NA,29959,NA,IR2,595,378,973,GasA,Y,SBrkr,7,Gd,0,2009,248000
1059,60,RL,96,11308,NA,IR1,936,168,1104,GasA,Y,SBrkr,10,Gd,0,2009,335000
1060,50,RL,NA,11275,NA,IR1,297,0,854,GasA,Y,SBrkr,7,Gd,0,2007,220000
1061,120,RL,41,4920,NA,Reg,616,722,1338,GasA,Y,SBrkr,6,NA,0,2010,213500
1062,30,C (all),120,18000,NA,Reg,0,894,894,GasA,Y,SBrkr,6,NA,0,2008,81000
1063,190,RM,85,13600,Grvl,Reg,0,662,662,GasA,N,SBrkr,10,NA,0,2007,90000
1064,30,RM,50,6000,NA,Reg,397,706,1103,GasA,Y,SBrkr,5,Gd,0,2006,110500
1065,20,RL,NA,11000,NA,IR1,740,184,1154,GasA,Y,SBrkr,6,Po,0,2009,154000
1066,60,RL,80,14000,NA,Reg,1201,105,1306,GasA,Y,SBrkr,7,NA,0,2010,328000
1067,60,RL,59,7837,NA,IR1,0,799,799,GasA,Y,SBrkr,7,TA,0,2009,178000
1068,60,RL,80,9760,NA,Reg,674,0,780,GasA,Y,SBrkr,7,NA,189,2008,167900
1069,160,RM,42,3964,NA,Reg,837,105,942,GasA,Y,SBrkr,10,Gd,0,2006,151400
1070,45,RL,60,9600,NA,Reg,220,625,845,GasA,Y,SBrkr,4,NA,0,2007,135000
1071,20,RL,72,10152,NA,Reg,586,462,1048,GasA,Y,SBrkr,6,NA,192,2007,135000
1072,60,RL,78,11700,NA,Reg,298,429,727,GasA,Y,SBrkr,8,NA,0,2009,154000
1073,50,RL,50,7585,NA,Reg,0,810,810,GasA,Y,FuseA,7,TA,0,2006,91500
1074,60,RL,75,7950,NA,IR1,535,155,690,GasA,Y,SBrkr,6,NA,0,2009,159500
1075,20,RL,74,8556,NA,Reg,0,1240,1240,GasA,Y,SBrkr,5,NA,0,2007,194000
1076,70,RL,75,13125,NA,Reg,410,390,800,GasA,Y,SBrkr,6,Gd,0,2007,219500
1077,50,RL,60,10800,Grvl,Reg,626,170,796,GasA,Y,SBrkr,7,TA,0,2006,170000
1078,20,RL,NA,15870,NA,IR1,75,230,1096,GasA,Y,SBrkr,6,NA,0,2006,138800
1079,120,RM,37,4435,NA,Reg,662,186,848,GasA,Y,SBrkr,3,Gd,0,2006,155900
1080,20,RL,65,8775,NA,Reg,495,495,990,GasA,Y,SBrkr,5,NA,0,2007,126000
1081,20,RL,80,11040,NA,Reg,656,602,1258,GasA,Y,SBrkr,5,NA,0,2008,145000
1082,20,RL,75,7500,NA,Reg,824,216,1040,GasA,Y,SBrkr,5,NA,0,2010,133000
1083,20,RL,70,8749,NA,Reg,0,1459,1459,GasA,Y,SBrkr,6,Gd,0,2007,192000
1084,20,RL,80,8800,NA,Reg,553,698,1251,GasA,Y,SBrkr,6,Gd,0,2006,160000
1085,60,RL,NA,13031,NA,IR2,592,99,691,GasA,Y,SBrkr,6,TA,0,2006,187500
1086,85,RL,73,9069,NA,Reg,747,189,936,GasA,Y,SBrkr,5,NA,0,2010,147000
1087,160,RM,NA,1974,NA,Reg,334,212,546,GasA,Y,SBrkr,6,NA,0,2010,83500
1088,60,FV,85,10574,NA,Reg,0,1082,1082,GasA,Y,SBrkr,9,Gd,0,2009,252000
1089,160,RM,24,2522,NA,Reg,0,970,970,GasA,Y,SBrkr,7,NA,0,2006,137500
1090,120,FV,37,3316,Pave,IR1,1039,208,1247,GasA,Y,SBrkr,4,Gd,0,2006,197000
1091,90,RL,60,8544,NA,Reg,0,0,0,Wall,N,FuseA,6,NA,0,2009,92900
1092,160,FV,24,2160,Pave,Reg,510,90,600,GasA,Y,SBrkr,4,NA,0,2008,160000
1093,50,RL,60,8400,NA,Reg,423,758,1181,GasA,Y,SBrkr,7,Gd,0,2008,136500
1094,20,RL,71,9230,NA,Reg,661,203,864,GasA,Y,SBrkr,6,NA,0,2006,146000
1095,20,RL,74,5868,NA,Reg,248,448,936,GasA,Y,SBrkr,4,NA,160,2010,129000
1096,20,RL,78,9317,NA,IR1,24,1290,1314,GasA,Y,SBrkr,6,Gd,0,2007,176432
1097,70,RM,60,6882,NA,Reg,0,684,684,GasA,Y,SBrkr,7,NA,0,2007,127000
1098,120,RL,NA,3696,NA,Reg,0,1074,1074,GasA,Y,SBrkr,5,NA,0,2007,170000
1099,50,RM,50,6000,NA,Reg,672,0,672,GasA,Y,SBrkr,6,NA,0,2009,128000
1100,20,RL,82,11880,NA,IR1,704,567,1271,GasA,Y,SBrkr,7,TA,0,2009,157000
1101,30,RL,60,8400,NA,Reg,290,0,290,GasA,N,FuseF,3,NA,0,2009,60000
1102,20,RL,61,9758,NA,IR1,412,251,950,GasA,Y,SBrkr,5,NA,0,2007,119500
1103,20,RL,70,7000,NA,Reg,588,422,1010,GasA,Y,SBrkr,6,NA,0,2007,135000
1104,20,RL,79,8910,NA,Reg,655,0,655,GasA,Y,SBrkr,6,Fa,0,2006,159500
1105,160,RM,24,2016,NA,Reg,0,630,630,GasA,Y,SBrkr,6,NA,0,2007,106000
1106,60,RL,98,12256,NA,IR1,1032,431,1463,GasA,Y,SBrkr,9,TA,0,2010,325000
1107,20,RL,114,10357,NA,IR1,738,172,910,GasA,Y,SBrkr,6,TA,0,2007,179900
1108,60,RL,168,23257,NA,IR3,0,868,868,GasA,Y,SBrkr,9,Gd,0,2006,274725
1109,60,RL,NA,8063,NA,Reg,0,924,924,GasA,Y,SBrkr,7,TA,0,2007,181000
1110,20,RL,107,11362,NA,IR1,1039,797,1836,GasA,Y,SBrkr,7,Gd,0,2009,280000
1111,60,RL,NA,8000,NA,Reg,219,554,773,GasA,Y,SBrkr,8,TA,0,2008,188000
1112,60,RL,80,10480,NA,Reg,403,400,803,GasA,Y,SBrkr,8,Gd,0,2008,205000
1113,20,RL,73,7100,NA,IR1,708,108,816,GasA,Y,FuseA,5,NA,0,2006,129900
1114,20,RL,66,8923,NA,Reg,643,365,1008,GasA,Y,SBrkr,6,NA,0,2007,134500
1115,20,RL,90,5400,NA,Reg,415,418,833,GasA,Y,SBrkr,4,NA,0,2006,117000
1116,20,RL,93,12085,NA,Reg,1004,730,1734,GasA,Y,SBrkr,7,Gd,0,2007,318000
1117,80,RL,NA,7750,NA,Reg,353,55,408,GasA,Y,SBrkr,7,TA,0,2009,184100
1118,20,RL,57,9764,NA,IR1,702,192,894,GasA,Y,SBrkr,5,NA,0,2008,130000
1119,80,RL,85,13825,NA,Reg,0,533,533,GasA,Y,SBrkr,6,NA,0,2008,140000
1120,20,RL,70,7560,NA,Reg,369,671,1040,GasA,Y,FuseA,6,NA,0,2006,133700
1121,30,RM,59,8263,NA,Reg,0,1012,1012,GasA,Y,FuseA,6,Gd,0,2007,118400
1122,20,RL,84,10084,NA,Reg,24,1528,1552,GasA,Y,SBrkr,7,NA,0,2006,212900
1123,20,RL,NA,8926,NA,IR1,0,672,672,GasA,Y,FuseA,5,NA,160,2009,112000
1124,20,RL,50,9405,NA,Reg,0,698,698,GasA,Y,SBrkr,4,NA,0,2009,118000
1125,80,RL,NA,9125,NA,IR1,0,384,384,GasA,Y,SBrkr,7,TA,0,2007,163900
1126,20,RL,60,10434,NA,Reg,0,1005,1005,GasA,Y,SBrkr,5,TA,0,2009,115000
1127,120,RL,53,3684,NA,Reg,0,1373,1373,GasA,Y,SBrkr,7,TA,0,2009,174000
1128,20,RL,182,14572,NA,IR3,1300,230,1530,GasA,Y,SBrkr,7,Gd,0,2007,259000
1129,60,RL,59,11796,NA,IR1,0,847,847,GasA,Y,SBrkr,8,Gd,0,2007,215000
1130,90,RM,60,7200,Grvl,Reg,936,0,936,GasA,Y,SBrkr,4,NA,0,2007,140000
1131,50,RL,65,7804,NA,Reg,622,500,1122,GasA,Y,SBrkr,7,TA,0,2009,135000
1132,20,RL,63,10712,NA,Reg,212,762,974,GasA,Y,SBrkr,5,NA,0,2007,93500
1133,70,RM,90,9900,NA,Reg,0,1008,1008,GasW,Y,SBrkr,8,NA,0,2007,117500
1134,60,RL,80,9828,NA,IR1,584,544,1128,GasA,Y,SBrkr,8,TA,0,2009,239500
1135,60,RL,57,8773,NA,IR1,0,916,916,GasA,Y,SBrkr,7,TA,0,2007,169000
1136,30,RM,60,6180,NA,Reg,0,960,960,GasA,N,SBrkr,5,Gd,0,2007,102000
1137,50,RL,80,9600,NA,Reg,280,752,1032,GasA,Y,FuseA,6,NA,0,2008,119000
1138,50,RL,54,6342,NA,Reg,0,780,780,GasA,N,SBrkr,6,NA,0,2010,94000
1139,20,RL,NA,9819,NA,IR1,1567,0,1567,GasA,Y,SBrkr,5,TA,0,2009,196000
1140,30,RL,98,8731,NA,IR1,645,270,915,GasA,Y,SBrkr,6,Gd,126,2007,144000
1141,20,RL,60,7350,NA,Reg,852,100,952,GasA,Y,SBrkr,4,NA,0,2008,139000
1142,60,RL,NA,10304,NA,IR1,381,399,780,GasA,Y,SBrkr,9,TA,0,2009,197500
1143,60,RL,77,9965,NA,Reg,1150,316,1466,GasA,Y,SBrkr,11,TA,0,2007,424870
1144,20,RL,NA,9000,NA,Reg,288,718,1006,GasA,Y,SBrkr,5,NA,0,2008,80000
1145,190,RL,60,12180,NA,Reg,348,324,672,Grav,N,FuseA,5,NA,0,2010,80000
1146,50,RM,52,6240,NA,Reg,0,1042,1042,GasA,Y,SBrkr,8,Gd,0,2006,149000
1147,20,RL,NA,11200,NA,Reg,1258,40,1298,GasA,Y,SBrkr,5,TA,0,2006,180000
1148,70,RL,75,12000,NA,Reg,275,429,704,GasA,Y,SBrkr,7,Gd,0,2009,174500
1149,50,RM,NA,5700,NA,Reg,0,572,572,GasA,Y,SBrkr,5,Gd,0,2008,116900
1150,70,RM,50,9000,NA,Reg,624,26,650,GasA,Y,SBrkr,7,NA,0,2009,143000
1151,20,RL,57,8280,NA,IR1,0,932,932,GasA,Y,FuseA,4,Gd,0,2007,124000
1152,20,RL,134,17755,NA,Reg,176,1290,1466,GasA,Y,SBrkr,6,Gd,100,2006,149900
1153,20,RL,90,14115,NA,IR1,296,230,1073,GasA,Y,SBrkr,6,Gd,0,2006,230000
1154,30,RM,NA,5890,NA,Reg,538,278,816,GasA,Y,SBrkr,5,NA,0,2008,120500
1155,60,RL,NA,13700,NA,IR1,454,410,864,GasA,Y,SBrkr,8,Gd,273,2008,201800
1156,20,RL,90,10768,NA,IR1,1157,280,1437,GasA,Y,SBrkr,6,Fa,180,2007,218000
1157,80,RL,85,9350,NA,Reg,633,586,1219,GasA,Y,SBrkr,6,Gd,0,2008,179900
1158,120,RL,34,5001,NA,IR1,904,410,1314,GasA,Y,SBrkr,6,Gd,0,2009,230000
1159,20,RL,92,11932,NA,Reg,0,1580,1580,GasA,Y,SBrkr,7,NA,0,2008,235128
1160,60,RL,76,9120,NA,Reg,442,459,901,GasA,Y,SBrkr,8,TA,0,2008,185000
1161,160,RL,24,2280,NA,Reg,311,544,855,GasA,Y,SBrkr,7,TA,0,2010,146000
1162,20,RL,NA,14778,NA,IR1,728,568,1296,GasA,Y,SBrkr,7,Gd,0,2008,224000
1163,20,RL,109,8724,NA,Reg,492,402,894,GasA,Y,SBrkr,5,Po,0,2007,129000
1164,90,RL,60,12900,NA,Reg,1198,0,1198,GasA,Y,SBrkr,6,NA,0,2008,108959
1165,80,RL,NA,16157,NA,IR1,680,289,1360,GasA,Y,SBrkr,5,TA,0,2007,194000
1166,20,RL,79,9541,NA,IR1,0,1502,1502,GasA,Y,SBrkr,7,NA,0,2009,233170
1167,20,RL,64,10475,NA,IR1,0,1694,1694,GasA,Y,SBrkr,7,NA,0,2010,245350
1168,60,RL,58,10852,NA,IR1,786,173,959,GasA,Y,SBrkr,7,TA,0,2006,173000
1169,70,RL,120,13728,NA,Reg,626,501,1127,GasA,Y,SBrkr,7,TA,90,2008,235000
1170,60,RL,118,35760,NA,IR1,1387,543,1930,GasA,Y,SBrkr,10,TA,0,2006,625000
1171,80,RL,76,9880,NA,Reg,522,574,1096,GasA,Y,SBrkr,6,Po,0,2008,171000
1172,20,RL,76,9120,NA,Reg,662,599,1261,GasA,Y,SBrkr,6,TA,288,2008,163000
1173,160,FV,35,4017,Pave,IR1,0,625,625,GasA,Y,SBrkr,5,NA,0,2008,171900
1174,50,RL,138,18030,NA,IR1,152,977,1598,GasA,Y,SBrkr,12,Gd,0,2007,200500
1175,70,RL,80,16560,NA,IR1,503,449,952,GasA,Y,SBrkr,9,Gd,0,2006,239000
1176,50,RL,85,10678,NA,Reg,700,983,1683,GasA,Y,SBrkr,9,TA,0,2007,285000
1177,20,RL,37,6951,NA,IR1,658,218,876,GasA,Y,SBrkr,5,NA,0,2008,119500
1178,50,RM,NA,3950,Grvl,Reg,468,350,818,GasA,Y,SBrkr,5,NA,0,2009,115000
1179,50,RL,54,7681,NA,IR1,0,731,731,GasA,Y,SBrkr,7,Gd,0,2009,154900
1180,20,RL,77,8335,NA,Reg,0,0,0,GasA,Y,SBrkr,5,Gd,0,2006,93000
1181,60,RL,NA,11170,NA,IR2,1216,0,1216,GasA,Y,SBrkr,8,NA,0,2006,250000
1182,120,RM,64,5587,NA,IR1,1480,120,1600,GasA,Y,SBrkr,5,Gd,0,2008,392500
1183,60,RL,160,15623,NA,IR1,2096,300,2396,GasA,Y,SBrkr,10,TA,0,2007,745000
1184,30,RL,60,10800,Grvl,Reg,821,299,1120,GasA,Y,SBrkr,5,Gd,0,2006,120000
1185,20,RL,50,35133,NA,Reg,1159,413,1572,GasA,Y,SBrkr,5,TA,263,2007,186700
1186,50,RL,60,9738,NA,Reg,392,392,784,GasA,Y,SBrkr,7,NA,0,2006,104900
1187,190,RL,107,10615,NA,IR1,440,538,978,GasA,Y,SBrkr,7,NA,0,2009,95000
1188,20,RL,89,12461,NA,Reg,1456,168,1624,GasA,Y,SBrkr,5,Fa,0,2006,262000
1189,60,RL,68,8935,NA,IR1,0,831,831,GasA,Y,SBrkr,7,NA,0,2009,195000
1190,60,RL,60,7500,NA,Reg,0,994,994,GasA,Y,SBrkr,7,TA,0,2010,189000
1191,190,RL,NA,32463,NA,Reg,1159,90,1249,GasA,Y,SBrkr,7,TA,0,2007,168000
1192,160,FV,24,2645,Pave,Reg,0,776,776,GasA,Y,SBrkr,5,NA,0,2007,174000
1193,50,RM,60,9600,Grvl,Reg,0,702,702,GasA,Y,SBrkr,6,NA,0,2007,125000
1194,120,RM,NA,4500,NA,Reg,883,341,1224,GasA,Y,SBrkr,5,NA,0,2009,165000
1195,60,RL,80,9364,NA,Reg,371,292,663,GasA,Y,SBrkr,7,NA,0,2010,158000
1196,60,RL,51,8029,NA,IR1,0,728,728,GasA,Y,SBrkr,8,NA,0,2008,176000
1197,60,RL,58,14054,NA,IR1,0,879,879,GasA,Y,SBrkr,9,Gd,0,2006,219210
1198,75,RM,65,8850,NA,IR1,0,815,815,GasA,Y,SBrkr,7,Gd,0,2006,144000
1199,20,RL,70,9100,NA,Reg,0,1212,1212,GasA,Y,SBrkr,6,NA,0,2009,178000
1200,20,RL,75,11235,NA,Reg,547,504,1051,GasA,Y,SBrkr,6,Po,0,2006,148000
1201,20,RL,71,9353,NA,Reg,0,864,864,GasA,Y,SBrkr,5,NA,0,2006,116050
1202,60,RL,80,10400,NA,Reg,0,866,866,GasA,Y,SBrkr,6,NA,0,2009,197900
1203,50,RM,50,6000,NA,Reg,0,884,884,GasA,Y,SBrkr,5,Fa,0,2009,117000
1204,20,RL,75,9750,NA,Reg,0,1630,1630,GasA,Y,SBrkr,6,TA,0,2009,213000
1205,20,RL,78,10140,NA,Reg,788,268,1056,GasA,Y,SBrkr,6,NA,0,2006,153500
1206,20,RL,90,14684,NA,IR1,485,1496,2158,GasA,Y,SBrkr,7,TA,0,2009,271900
1207,20,RH,NA,8900,NA,Reg,1056,0,1056,GasA,Y,SBrkr,5,NA,0,2006,107000
1208,20,RL,70,9135,NA,Reg,340,1342,1682,GasA,Y,SBrkr,7,NA,0,2006,200000
1209,20,RL,70,7763,NA,Reg,504,319,931,GasA,Y,SBrkr,6,NA,0,2008,140000
1210,20,RL,85,10182,NA,IR1,1220,440,1660,GasA,Y,SBrkr,8,Gd,0,2006,290000
1211,60,RL,70,11218,NA,Reg,0,1055,1055,GasA,Y,SBrkr,8,TA,0,2010,189000
1212,50,RL,152,12134,NA,IR1,427,132,559,GasA,Y,SBrkr,8,NA,0,2010,164000
1213,30,RL,50,9340,NA,Reg,344,328,672,GasA,Y,SBrkr,4,NA,0,2009,113000
1214,80,RL,NA,10246,NA,IR1,648,0,648,GasA,Y,SBrkr,3,NA,0,2006,145000
1215,85,RL,69,10205,NA,IR1,784,141,925,GasA,Y,SBrkr,6,NA,0,2006,134500
1216,20,RL,99,7094,NA,IR1,180,340,894,GasA,Y,SBrkr,5,NA,0,2007,125000
1217,90,RM,68,8930,NA,Reg,0,0,0,GasA,Y,SBrkr,8,NA,0,2010,112000
1218,20,FV,72,8640,NA,Reg,936,364,1300,GasA,Y,SBrkr,6,NA,0,2009,229456
1219,50,RM,52,6240,NA,Reg,0,0,0,GasA,N,SBrkr,3,NA,0,2006,80500
1220,160,RM,21,1680,NA,Reg,0,672,672,GasA,Y,SBrkr,7,NA,0,2006,91500
1221,20,RL,66,7800,NA,IR1,312,0,912,GasA,Y,SBrkr,5,NA,0,2006,115000
1222,20,RL,55,8250,NA,Reg,250,210,952,GasA,Y,SBrkr,5,TA,0,2008,134000
1223,50,RL,78,10496,NA,Reg,196,844,1040,GasA,Y,SBrkr,7,Gd,0,2007,143000
1224,20,RL,89,10680,NA,Reg,756,1380,2136,GasA,N,FuseA,7,NA,0,2006,137900
1225,60,RL,60,15384,NA,IR1,724,64,788,GasA,Y,SBrkr,8,Gd,0,2008,184000
1226,80,RL,65,10482,NA,Reg,507,81,588,GasA,Y,SBrkr,6,NA,0,2007,145000
1227,60,RL,86,14598,NA,IR1,0,894,894,GasA,Y,SBrkr,9,Gd,0,2008,214000
1228,20,RL,72,8872,NA,Reg,595,317,912,GasA,Y,SBrkr,5,NA,0,2008,147000
1229,120,RL,65,8769,NA,Reg,1540,162,1702,GasA,Y,SBrkr,7,Gd,224,2008,367294
1230,80,RL,70,7910,NA,Reg,666,409,1075,GasA,Y,SBrkr,7,NA,0,2008,127000
1231,90,RL,NA,18890,NA,IR1,498,652,1361,GasA,Y,SBrkr,12,TA,0,2007,190000
1232,90,RL,70,7728,NA,Reg,803,303,1106,GasA,Y,SBrkr,6,NA,0,2006,132500
1233,90,RL,70,9842,NA,Reg,0,0,0,GasA,Y,SBrkr,6,NA,0,2007,101800
1234,20,RL,NA,12160,NA,IR1,1000,188,1188,GasA,Y,SBrkr,6,NA,0,2010,142000
1235,70,RH,55,8525,NA,Reg,0,940,940,GasA,N,FuseA,7,NA,0,2008,130000
1236,70,RL,96,13132,NA,Reg,0,747,747,GasA,Y,FuseF,9,NA,0,2006,138887
1237,160,RL,36,2628,NA,Reg,0,764,764,GasA,Y,SBrkr,6,NA,0,2010,175500
1238,60,RL,41,12393,NA,IR2,0,847,847,GasA,Y,SBrkr,8,Gd,0,2006,195000
1239,20,RL,63,13072,NA,Reg,0,1141,1141,GasA,Y,SBrkr,6,NA,0,2006,142500
1240,20,RL,64,9037,NA,IR1,428,1048,1476,GasA,Y,SBrkr,6,Gd,0,2007,265900
1241,60,RL,65,8158,NA,Reg,550,334,884,GasA,Y,SBrkr,8,NA,0,2008,224900
1242,20,RL,83,9849,NA,Reg,0,1689,1689,GasA,Y,SBrkr,7,NA,0,2007,248328
1243,85,RL,85,10625,NA,Reg,885,0,1053,GasA,Y,SBrkr,6,TA,0,2010,170000
1244,20,RL,107,13891,NA,Reg,1386,690,2076,GasA,Y,SBrkr,7,Gd,0,2006,465000
1245,70,RL,NA,11435,NA,IR1,0,792,792,GasA,Y,SBrkr,7,Gd,0,2006,230000
1246,80,RL,78,12090,NA,Reg,0,585,585,GasA,Y,SBrkr,7,TA,147,2007,178000
1247,60,FV,65,8125,NA,Reg,0,756,756,GasA,Y,SBrkr,6,NA,0,2006,186500
1248,80,RL,NA,12328,NA,IR1,539,473,1012,GasA,Y,SBrkr,6,NA,0,2010,169900
1249,75,RM,60,9600,Grvl,Reg,319,416,735,OthW,N,SBrkr,8,Gd,0,2008,129500
1250,20,RL,60,7200,NA,Reg,534,246,876,GasA,Y,SBrkr,6,NA,0,2007,119000
1251,20,RL,93,11160,NA,Reg,1065,1045,2110,GasA,Y,SBrkr,8,TA,0,2010,244000
1252,120,RL,NA,3136,NA,IR1,0,1405,1405,GasA,Y,SBrkr,6,Gd,0,2006,171750
1253,20,RL,62,9858,NA,Reg,510,354,864,GasA,Y,SBrkr,5,NA,0,2009,130000
1254,60,RL,NA,17542,NA,IR1,125,36,1192,GasA,Y,SBrkr,9,Gd,0,2007,294000
1255,60,RL,60,6931,NA,Reg,0,746,746,GasA,Y,SBrkr,7,Gd,0,2008,165400
1256,50,RM,52,6240,NA,Reg,425,459,884,GasA,Y,FuseA,6,Gd,120,2007,127500
1257,20,RL,91,14303,NA,IR1,1314,672,1986,GasA,Y,SBrkr,7,TA,0,2008,301500
1258,30,RL,56,4060,NA,Reg,0,864,864,GasA,Y,SBrkr,4,NA,0,2009,99900
1259,80,RL,59,9587,NA,IR1,655,201,856,GasA,Y,SBrkr,5,NA,0,2008,190000
1260,20,RL,65,9750,NA,Reg,602,14,1054,GasA,Y,SBrkr,6,NA,80,2008,151000
1261,60,RL,NA,24682,NA,IR3,0,841,841,GasA,Y,SBrkr,7,TA,0,2009,181000
1262,20,RL,80,9600,NA,Reg,504,546,1050,GasA,Y,SBrkr,5,NA,0,2009,128900
1263,50,RL,NA,11250,NA,Reg,0,1104,1104,GasA,Y,FuseA,8,TA,0,2009,161500
1264,70,RL,60,13515,Pave,Reg,0,764,764,GasA,Y,FuseA,8,Gd,0,2007,180500
1265,120,RH,34,4060,NA,Reg,266,1139,1405,GasA,Y,SBrkr,5,NA,0,2008,181000
1266,160,FV,35,3735,NA,Reg,450,241,691,GasA,Y,SBrkr,6,NA,0,2006,183900
1267,190,RM,60,10120,NA,IR1,0,925,925,GasA,N,FuseF,9,Gd,0,2007,122000
1268,20,RL,89,13214,NA,IR1,0,2002,2002,GasA,Y,SBrkr,10,Gd,0,2010,378500
1269,50,RL,NA,14100,NA,IR1,192,536,728,GasA,Y,SBrkr,11,Gd,0,2008,381000
1270,50,RL,78,11344,NA,Reg,460,414,874,GasW,Y,FuseA,7,NA,0,2007,144000
1271,40,RL,NA,23595,NA,Reg,1258,74,1332,GasA,Y,SBrkr,4,TA,0,2010,260000
1272,20,RL,NA,9156,NA,IR1,0,1489,1489,GasA,Y,SBrkr,7,Gd,0,2009,185750
1273,20,RL,NA,13526,NA,IR1,560,0,935,GasA,Y,SBrkr,5,NA,0,2006,137000
1274,80,RL,124,11512,NA,IR1,719,300,1019,GasA,Y,SBrkr,5,Gd,163,2008,177000
1275,50,RL,53,5362,NA,Reg,0,661,661,GasA,Y,SBrkr,8,Gd,0,2007,139000
1276,90,RL,95,11345,NA,Reg,220,708,928,GasA,Y,FuseA,10,NA,0,2007,137000
1277,60,RL,NA,12936,NA,IR1,593,130,723,GasA,Y,SBrkr,6,TA,0,2009,162000
1278,80,RL,NA,17871,NA,IR1,528,1152,1680,GasA,Y,SBrkr,7,Gd,0,2009,197900
1279,60,RL,75,9473,NA,Reg,804,324,1128,GasA,Y,SBrkr,7,Gd,0,2008,237000
1280,50,C (all),60,7500,NA,Reg,0,698,698,GasA,Y,FuseA,6,NA,0,2010,68400
1281,20,RL,67,9808,NA,IR1,788,785,1573,GasA,Y,SBrkr,6,NA,0,2009,227000
1282,20,RL,50,8049,NA,IR1,1053,256,1309,GasA,Y,SBrkr,6,TA,90,2006,180000
1283,20,RL,61,8800,NA,IR1,532,364,1040,GasA,Y,SBrkr,5,NA,288,2009,150500
1284,90,RL,94,9400,NA,Reg,0,912,912,GasA,Y,SBrkr,8,NA,0,2010,139000
1285,50,RL,50,9638,NA,Reg,0,804,804,GasA,Y,SBrkr,10,Gd,116,2010,169000
1286,50,RM,50,6000,NA,Reg,0,780,780,GasA,Y,FuseF,6,Gd,0,2009,132500
1287,20,RL,NA,9790,NA,Reg,569,678,1328,GasA,Y,SBrkr,6,Gd,0,2010,143000
1288,20,RL,NA,36500,NA,IR1,812,812,1624,GasA,Y,SBrkr,7,NA,0,2006,190000
1289,120,RL,40,5664,NA,IR1,1158,343,1501,GasA,Y,SBrkr,5,Ex,0,2009,278000
1290,60,RL,86,11065,NA,IR1,0,1085,1085,GasA,Y,SBrkr,8,Gd,0,2006,281000
1291,80,RL,NA,14112,NA,IR1,1014,138,1152,GasA,Y,SBrkr,6,Gd,0,2010,180500
1292,160,RM,21,1680,NA,Reg,231,399,630,GasA,Y,SBrkr,6,NA,0,2009,119500
1293,70,RM,60,6600,NA,Reg,0,994,994,GasA,N,SBrkr,11,NA,0,2009,107500
1294,60,RL,78,10140,NA,Reg,194,638,832,GasA,Y,SBrkr,8,TA,259,2006,162900
1295,20,RL,60,8172,NA,Reg,167,697,864,GasA,Y,SBrkr,5,NA,0,2006,115000
1296,20,RL,70,8400,NA,Reg,1016,36,1052,GasA,Y,SBrkr,5,NA,0,2006,138500
1297,20,RL,80,8700,NA,Reg,776,344,1120,GasA,Y,SBrkr,6,NA,0,2008,155000
1298,180,RM,35,3675,NA,Reg,547,0,547,GasA,Y,SBrkr,5,NA,0,2006,140000
1299,60,RL,313,63887,NA,IR3,5644,466,6110,GasA,Y,SBrkr,12,Gd,0,2008,160000
1300,20,RL,75,7500,NA,Reg,340,0,1246,GasA,Y,SBrkr,6,NA,0,2010,154000
1301,60,RL,NA,10762,NA,IR1,694,284,978,GasA,Y,SBrkr,9,TA,0,2009,225000
1302,70,RL,NA,7500,NA,IR1,547,224,771,GasA,Y,SBrkr,7,Gd,224,2009,177500
1303,60,RL,92,10120,NA,Reg,740,425,1165,GasA,Y,SBrkr,8,TA,0,2006,290000
1304,20,RL,73,8688,NA,Reg,0,1616,1616,GasA,Y,SBrkr,7,NA,0,2006,232000
1305,160,RM,32,3363,NA,Reg,0,976,976,GasA,Y,SBrkr,7,NA,0,2006,130000
1306,20,RL,108,13173,NA,IR1,1572,80,1652,GasA,Y,SBrkr,6,Ex,0,2009,325000
1307,120,RL,48,6955,NA,IR1,0,1368,1368,GasA,Y,SBrkr,6,Gd,0,2006,202500
1308,20,RL,60,8072,NA,Reg,746,244,990,GasA,Y,SBrkr,5,NA,0,2009,138000
1309,20,RM,100,12000,NA,Reg,144,172,924,GasA,Y,SBrkr,6,NA,0,2008,147000
1310,20,RL,NA,7153,NA,Reg,1200,78,1278,GasA,Y,SBrkr,6,NA,0,2008,179200
1311,20,RL,100,17500,NA,Reg,1406,496,1902,GasA,Y,SBrkr,7,TA,0,2010,335000
1312,20,RL,68,8814,NA,Reg,925,349,1274,GasA,Y,SBrkr,6,NA,0,2007,203000
1313,60,RL,NA,9572,NA,IR1,482,971,1453,GasA,Y,SBrkr,9,Ex,0,2007,302000
1314,60,RL,108,14774,NA,IR1,0,1393,1393,GasA,Y,SBrkr,10,TA,0,2010,333168
1315,20,RL,60,8190,NA,Reg,732,216,948,GasA,Y,SBrkr,5,TA,0,2007,119000
1316,60,RL,85,11075,NA,Reg,500,176,952,GasA,Y,SBrkr,9,Gd,0,2008,206900
1317,20,RL,61,10226,NA,IR1,0,1622,1622,GasA,Y,SBrkr,8,Gd,0,2009,295493
